2612 ," Indian Echo Caverns is a show cave in Derry Township (Dauphin County) near Hummelstown, Pennsylvania, USA. The limestone caves are open for the public to visit via guided tour.
The entrance to the caverns used by modern visitors is located in a bluff along the Swatara Creek. A second entrance was sealed for security purposes when the caverns were commercialized in the late 1920s. The known portions of the caverns, most of which have been commercialized, represent the intersection of two passages: the 'eastern' cavern and the 'northern' cavern, which meet at right angles to form a large space known as the 'Indian Ballroom.'
Given the large and accessible natural openings the caverns were likely utilized by Native Americans for storage and shelter, however no evidence of such use has survived. The location was previously known as Wilson Cave, Hummelstown Cave, Stoverdale Cave, Giant's Cave, and Indian Cave. When it was commercialized it was renamed Indian Echo Cave. It has more recently been known as Indian Echo Caverns.  
For nineteen years (1802–1821) the caverns were the home of William Wilson, known as the Pennsylvania Hermit. Wilson withdrew from society after his failure to halt the execution of his sister Elizabeth for the murder of her twin sons. Following her death in Chester, Pennsylvania in 1786, William wandered westward across southeastern Pennsylvania, settling in the caverns in 1802. The Sweets of Solitude: Instructions to Mankind How They May Be Happy in a Miserable World, an essay supposedly written by Wilson during his time in the caverns, was published following his death.
The same geological system of which the caverns are a part is responsible for many sinkholes in an area stretching from Hummelstown to as far as Palmyra, and as far south as Middletown. "
2613 ," John Stewart Shawe-Taylor (born 1953) is Director of the Centre for Computational Statistics and Machine Learning at University College, London (UK). His main research area is statistical learning theory. He has contributed to a number of fields ranging from graph theory through cryptography to statistical learning theory and its applications. However, his main contributions have been in the development of the analysis and subsequent algorithmic definition of principled machine learning algorithms founded in statistical learning theory. This work has helped to drive a fundamental rebirth in the field of machine learning with the introduction of kernel methods and support vector machines, including the mapping of these approaches onto novel domains including work in computer vision, document classification and brain scan analysis. More recently he has worked on interactive learning and reinforcement learning. He has also been instrumental in assembling a series of influential European Networks of Excellence (initially the NeuroCOLT projects and later the PASCAL networks). The scientific coordination of these projects has influenced a generation of researchers and promoted the widespread uptake of machine learning in both science and industry that we are currently witnessing. He has published over 300 papers with over 42000 citations. Two books co-authored with Nello Cristianini have become standard monographs for the study of kernel methods and support vector machines and together have attracted 21000 citations. He is Head of the Computer Science Department at University College London, where he has overseen a significant expansion and witnessed its emergence as the highest ranked Computer Science Department in the UK in the 2014 UK Research Evaluation Framework (REF). "
2614 ," Kateřina z Komárova (died March 1534) was a Czech noblewoman and convicted murderer.  She was infamous for the rumours of her mistreatment of the serfs on  the estates of her spouse, which she tended during his absences. She was brought to trial in 1533 and convicted for the murder of 14 people, though she was allegedly the murderer of 30 people. She was sentenced to imprisonment in a tower in Prague Castle. "
2615 ," Khani Ab (Persian: خاني اب‎, also Romanized as Khānī Āb) is a village in Jaydasht Rural District, in the Central District of Firuzabad County, Fars Province, Iran. At the 2006 census, its population was 37, in 14 families. "
2616 ," The Kuzgun Dam is an embankment dam on the Serçeme River in Erzurum Province, Turkey. Constructed between 1985 and 1996, the development was backed by the Turkish State Hydraulic Works. The dam has a 23 MW power station and provides water for the irrigation of 22,276 hectares (55,050 acres) "
2617 ," Clan Blackadder is a Scottish clan. The clan historically held lands near the Anglo-Scottish border. "
2618 ," Harlow Phelps Rothert (April 1, 1908 – August 13, 1997) was an American athlete who competed mainly in the shot put.
Rothert attended Stanford University, where he competed in basketball, football, and track and field. He was named first-team All-Pacific Coast Conference in basketball in 1929. He won the NCAA shot put title three times, and set a world record for the event in 1930. Rothert competed in the shot put at the 1928 and 1932 Summer Olympics. He won a silver medal in the 1932 games, held in Los Angeles, and placed seventh in 1928.Rothert earned his bachelor's degree in 1930 and law degree in 1937, both from Stanford. He was a trial lawyer who specialized in civil law. He founded a law firm in San Francisco, and taught at Stanford Law School and Hastings College of Law. During World War II, he spent two years in the Marine Corps.In 1996, he was part of the Olympic Torch Relay. Around that time he had an acute inflammation in his legs and had to practice every day to cover the targeted 2 km distance using a specially designed walker. He died next year, aged 89, and was survived by wife, Jessie Calderwood Rothert, and two children, Harlow P. Jr. and Steven. "
2619 ," Albert Royle Henry (11 June 1907 – 1 January 1981) was the first Premier of the Cook Islands. He was forced to resign from that post in a 1978 voting scandal for which he was later convicted of fraud. Henry was the founder and first leader of the Cook Islands Party (CIP). "
2620 ," Dwight Johnson Porter (April 12, 1916 – June 4, 2006) was a United States diplomat. "
2621 ," Niehl is a municipality in the district of Bitburg-Prüm, in Rhineland-Palatinate, western Germany. "
2622 ," Bread and Authority in Russia, 1914—1921, is a history book by Lars T. Lih about the food crisis in the Russian Empire and Soviet Union (war communism).

 "
2623 ," Turkey Creek is a creek in Oneida County, New York. Turkey Creek flows into Oriskany Creek by Farmers Mills, New York. "
2624 ," Dick's Picks Volume 11 is the 11th live album in the Dick's Picks series of releases by the Grateful Dead. It was recorded at the Stanley Theater in Jersey City on September 27, 1972.
This release is known to have a patched cut in the original soundboard tapes. If certain soundboards are missing parts of a song those creating the release will attempt to patch the cut if possible. Sometimes this is from an audience source or from an entirely different show. Unfortunately there is no database for these fixed soundboards and hence is up to the listeners to stumble upon such a discovery. Track 2 on Disc 2, I Know You Rider, contains a patch from 1972-09-24 which occurs at 1:55 to 2:20 on the track. It is possible that there are other fixed cuts on this release. "
